"","CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE","AUDITJOIN"
"1376",1180649,1180778,1185023,"GOA",143,200301,148,310,820,1,2,1,5,4238181
"1377",1180649,1180809,1186671,"GOA",143,200301,154,310,700,1,2,1,5,4239840
"1378",1180649,1180809,1186671,"GOA",143,200301,154,310,1050,1,2,1,5,4239841
"1379",1180649,1180780,1186920,"GOA",143,200301,150,310,790,1,2,1,5,4243769
"1380",1180649,1180809,1186671,"GOA",143,200301,154,310,810,1,2,1,5,4246602
"1381",1180649,1180809,1186671,"GOA",143,200301,154,310,840,1,2,1,5,4245812
"1382",1180649,1180810,1182313,"GOA",143,200301,155,310,780,1,2,1,5,4245881
"1383",1180649,1180810,1182313,"GOA",143,200301,155,310,770,1,1,1,5,4235801
"1384",1180649,1180810,1182313,"GOA",143,200301,155,310,780,1,1,1,5,4235802
"1385",1180649,1180811,1182332,"GOA",143,200301,156,310,740,1,2,1,5,4222043
"1386",1180649,1180812,1182480,"GOA",143,200301,157,310,840,1,1,1,5,4222828
"1387",1180649,1180812,1182480,"GOA",143,200301,157,310,850,1,2,1,5,4247514
"1388",1180649,1180821,1186814,"GOA",143,200301,167,310,880,1,2,1,5,4247484
"1389",1180649,1180816,1182431,"GOA",143,200301,162,310,840,1,1,1,5,4237667
"1390",1180649,1180817,1182454,"GOA",143,200301,163,310,830,1,1,1,5,4237684
"1391",1180649,1180817,1182454,"GOA",143,200301,163,310,870,1,2,1,5,4234871
"1392",1180649,1180817,1182454,"GOA",143,200301,163,310,770,1,1,1,5,4221285
"1393",1180649,1180819,1183138,"GOA",143,200301,165,310,890,1,2,1,5,4241626
"1394",1180649,1180821,1186814,"GOA",143,200301,167,310,830,1,1,1,5,4253744
"1395",1180649,1180828,1186731,"GOA",143,200301,176,310,800,1,2,1,5,4246728
"1396",1180649,1180932,1182669,"GOA",143,200301,179,310,710,1,2,1,5,4239533
"1397",1180649,1180836,1186298,"GOA",143,200301,187,310,770,1,2,1,5,4227601
"1398",1180649,1180837,1182190,"GOA",143,200301,188,310,800,1,1,1,5,4251255
"1399",1180649,1180838,1182984,"GOA",143,200301,189,310,810,1,2,1,5,4233106
"1400",1180649,1180838,1182984,"GOA",143,200301,189,310,820,1,2,1,5,4233107
"1401",1180649,1180838,1182984,"GOA",143,200301,189,310,830,2,2,1,5,4233108
"1402",1180649,1180838,1182984,"GOA",143,200301,189,310,890,1,2,1,5,4233109
"1403",1180649,1180838,1182984,"GOA",143,200301,189,310,930,1,2,1,5,4233110
"1404",1180649,1180838,1182984,"GOA",143,200301,189,310,810,1,1,1,5,4235880
"1405",1180649,1180839,1182147,"GOA",143,200301,190,310,890,2,2,1,5,4235878
"1406",1180649,1180838,1182984,"GOA",143,200301,189,310,840,1,2,1,5,4252156
"1407",1180649,1180838,1182984,"GOA",143,200301,189,310,830,1,1,1,5,4252176
"1408",1180649,1180839,1182147,"GOA",143,200301,190,310,750,2,2,1,5,4252174
"1409",1180649,1180839,1182147,"GOA",143,200301,190,310,840,6,2,1,5,4252175
"1410",1180649,1180839,1182147,"GOA",143,200301,190,310,830,1,1,1,5,4252193
"1411",1180649,1180841,1183312,"GOA",143,200301,192,310,940,1,1,1,5,4252198
"1412",1180649,1180839,1182147,"GOA",143,200301,190,310,660,1,2,1,5,4235862
"1413",1180649,1180839,1182147,"GOA",143,200301,190,310,680,1,2,1,5,4235863
"1414",1180649,1180839,1182147,"GOA",143,200301,190,310,690,1,2,1,5,4235864
"1415",1180649,1180839,1182147,"GOA",143,200301,190,310,740,1,2,1,5,4235867
"1416",1180649,1180839,1182147,"GOA",143,200301,190,310,760,2,2,1,5,4235868
"1417",1180649,1180839,1182147,"GOA",143,200301,190,310,770,3,2,1,5,4235869
"1418",1180649,1180839,1182147,"GOA",143,200301,190,310,780,1,2,1,5,4235870
"1419",1180649,1180839,1182147,"GOA",143,200301,190,310,790,1,2,1,5,4235871
"1420",1180649,1180839,1182147,"GOA",143,200301,190,310,810,2,2,1,5,4235873
"1421",1180649,1180839,1182147,"GOA",143,200301,190,310,820,3,2,1,5,4235874
"1422",1180649,1180839,1182147,"GOA",143,200301,190,310,830,5,2,1,5,4235875
"1423",1180649,1180839,1182147,"GOA",143,200301,190,310,860,1,2,1,5,4235876
"1424",1180649,1180839,1182147,"GOA",143,200301,190,310,870,2,2,1,5,4235877
"1425",1180649,1180839,1182147,"GOA",143,200301,190,310,770,2,1,1,5,4237748
"1426",1180649,1180839,1182147,"GOA",143,200301,190,310,780,1,1,1,5,4237749
"1427",1180649,1180839,1182147,"GOA",143,200301,190,310,810,2,1,1,5,4237750
"1428",1180649,1180839,1182147,"GOA",143,200301,190,310,820,1,1,1,5,4237751
"1429",1180649,1180839,1182147,"GOA",143,200301,190,310,930,1,2,1,5,4239614
"1430",1180649,1180839,1182147,"GOA",143,200301,190,310,1040,1,2,1,5,4239615
"1431",1180649,1180839,1182147,"GOA",143,200301,190,310,700,2,2,1,5,4259380
"1432",1180649,1180839,1182147,"GOA",143,200301,190,310,800,2,2,1,5,4259381
"1433",1180649,1180839,1182147,"GOA",143,200301,190,310,910,1,2,1,5,4259382
"1434",1180649,1180839,1182147,"GOA",143,200301,190,310,840,2,1,1,5,4259621
"1435",1180649,1180839,1182147,"GOA",143,200301,190,310,940,1,2,1,5,4221865
"1436",1180649,1180839,1182147,"GOA",143,200301,190,310,790,1,1,1,5,4227563
"1437",1180649,1180841,1183312,"GOA",143,200301,192,310,870,1,2,1,5,4234952
"1438",1180649,1180841,1183312,"GOA",143,200301,192,310,880,1,2,1,5,4234953
"1439",1180649,1180947,1182073,"GOA",143,200301,196,310,830,1,1,1,5,4232372
"1440",1180649,1180846,1181909,"GOA",143,200301,199,310,750,1,2,1,5,4240764
"1441",1180649,1180846,1181909,"GOA",143,200301,199,310,790,1,2,1,5,4240766
"1442",1180649,1180846,1181909,"GOA",143,200301,199,310,820,1,2,1,5,4240767
"1443",1180649,1180846,1181909,"GOA",143,200301,199,310,830,1,2,1,5,4240768
"1444",1180649,1180846,1181909,"GOA",143,200301,199,310,840,1,2,1,5,4240769
"1445",1180649,1180846,1181909,"GOA",143,200301,199,310,870,1,2,1,5,4240770
"1446",1180649,1180938,1183523,"GOA",143,200301,204,310,710,1,2,1,5,4231429
"1447",1180649,1180851,1183562,"GOA",143,200301,206,310,720,1,2,1,5,4237835
"1448",1180649,1180851,1183562,"GOA",143,200301,206,310,780,1,2,1,5,4245845
"1449",1180649,1180948,1183389,"GOA",143,200301,221,310,780,1,2,1,5,4233185
"1450",1180649,1180948,1183389,"GOA",143,200301,221,310,850,1,2,1,5,4233186
"1451",1180649,1180923,1183407,"GOA",143,200301,222,310,710,2,2,1,5,4246704
"1452",1180649,1180923,1183407,"GOA",143,200301,222,310,650,1,2,1,5,4232256
"1453",1180649,1180846,1181909,"GOA",143,200301,199,310,780,1,1,1,5,4236822
"1454",1180649,1180846,1181909,"GOA",143,200301,199,310,760,1,2,1,5,4245641
"1455",1180649,1180923,1183407,"GOA",143,200301,222,310,840,1,1,1,5,4245631
"1456",1180649,1180846,1181909,"GOA",143,200301,199,310,900,1,2,1,5,4258002
"1457",1180649,1180846,1181909,"GOA",143,200301,199,310,800,1,2,1,5,4220305
"1458",1180649,1180846,1181909,"GOA",143,200301,199,310,850,2,2,1,5,4220306
"1459",1180649,1180847,1186750,"GOA",143,200301,201,310,750,1,2,1,5,4257099
"1460",1180649,1180851,1183562,"GOA",143,200301,206,310,750,1,2,1,5,4254965
"1461",1180649,1180851,1183562,"GOA",143,200301,206,310,680,1,1,1,5,4252384
"1462",1180649,1180851,1183562,"GOA",143,200301,206,310,820,1,2,1,5,4252413
"1463",1180649,1180851,1183562,"GOA",143,200301,206,310,730,1,2,1,5,4245508
"1464",1180649,1180851,1183562,"GOA",143,200301,206,310,770,1,2,1,5,4238712
"1465",1180649,1180851,1183562,"GOA",143,200301,206,310,790,1,2,1,5,4238713
"1466",1180649,1180851,1183562,"GOA",143,200301,206,310,760,1,1,1,5,4234088
"1467",1180649,1180851,1183562,"GOA",143,200301,206,310,830,1,2,1,5,4234095
"1468",1180649,1180851,1183562,"GOA",143,200301,206,310,840,1,2,1,5,4234096
"1469",1180649,1180851,1183562,"GOA",143,200301,206,310,870,1,2,1,5,4234097
"1470",1180649,1180855,1186859,"GOA",143,200301,210,310,640,1,1,1,5,4235942
"1471",1180649,1180922,1186717,"GOA",143,200301,220,310,780,1,1,1,5,4235079
"1472",1180649,1180948,1183389,"GOA",143,200301,221,310,760,1,1,1,5,4253337
"1473",1180649,1180923,1183407,"GOA",143,200301,222,310,770,3,1,1,5,4253333
"1474",1180649,1180948,1183389,"GOA",143,200301,221,310,580,1,1,1,5,4230389
"1475",1180649,1180948,1183389,"GOA",143,200301,221,310,700,1,1,1,5,4230390
"1476",1180649,1180948,1183389,"GOA",143,200301,221,310,770,1,1,1,5,4230391
"1477",1180649,1180948,1183389,"GOA",143,200301,221,310,690,1,2,1,5,4221916
"1478",1180649,1180923,1183407,"GOA",143,200301,222,310,690,5,2,1,5,4231360
"1479",1180649,1180923,1183407,"GOA",143,200301,222,310,790,2,1,1,5,4259841
"1480",1180649,1180923,1183407,"GOA",143,200301,222,310,620,1,1,1,5,4244346
"1481",1180649,1180923,1183407,"GOA",143,200301,222,310,680,1,1,1,5,4244347
"1482",1180649,1180923,1183407,"GOA",143,200301,222,310,690,1,1,1,5,4244348
"1483",1180649,1180923,1183407,"GOA",143,200301,222,310,730,4,1,1,5,4244350
"1484",1180649,1180923,1183407,"GOA",143,200301,222,310,740,3,1,1,5,4244351
"1485",1180649,1180923,1183407,"GOA",143,200301,222,310,760,5,1,1,5,4244352
"1486",1180649,1180923,1183407,"GOA",143,200301,222,310,800,1,1,1,5,4244353
"1487",1180649,1180923,1183407,"GOA",143,200301,222,310,810,3,1,1,5,4244354
"1488",1180649,1180923,1183407,"GOA",143,200301,222,310,820,3,1,1,5,4244355
"1489",1180649,1180923,1183407,"GOA",143,200301,222,310,870,1,1,1,5,4244356
"1490",1180649,1180923,1183407,"GOA",143,200301,222,310,890,1,1,1,5,4244357
"1491",1180649,1180923,1183407,"GOA",143,200301,222,310,780,2,1,1,5,4258440
"1492",1180649,1180923,1183407,"GOA",143,200301,222,310,830,1,2,1,5,4258742
"1493",1180649,1180923,1183407,"GOA",143,200301,222,310,810,1,2,1,5,4255598
"1494",1180649,1180923,1183407,"GOA",143,200301,222,310,700,3,1,1,5,4255899
"1495",1180649,1180923,1183407,"GOA",143,200301,222,310,860,1,1,1,5,4255900
"1496",1180649,1180923,1183407,"GOA",143,200301,222,310,780,2,2,1,5,4255918
"1497",1180649,1180923,1183407,"GOA",143,200301,222,310,860,1,2,1,5,4238855
"1498",1180649,1180923,1183407,"GOA",143,200301,222,310,700,1,2,1,5,4232236
"1499",1180649,1180923,1183407,"GOA",143,200301,222,310,720,6,2,1,5,4232237
"1500",1180649,1180923,1183407,"GOA",143,200301,222,310,750,1,2,1,5,4232238
"1501",1180649,1180923,1183407,"GOA",143,200301,222,310,760,2,2,1,5,4232239
"1502",1180649,1180923,1183407,"GOA",143,200301,222,310,770,1,2,1,5,4232240
"1503",1180649,1180923,1183407,"GOA",143,200301,222,310,800,2,2,1,5,4232241
"1504",1180649,1180923,1183407,"GOA",143,200301,222,310,660,2,2,1,5,4232257
"1505",1180649,1180923,1183407,"GOA",143,200301,222,310,680,3,2,1,5,4232258
"1506",1180649,1180926,1186724,"GOA",143,200301,225,310,860,1,2,1,5,4258418
"1507",1180649,1180928,1182950,"GOA",143,200301,227,310,760,2,2,1,5,4231411
"1508",1180649,1180928,1182950,"GOA",143,200301,227,310,770,2,2,1,5,4231412
"1509",1180649,1180931,1182971,"GOA",143,200301,230,310,760,1,1,1,5,4245533
"1510",1180649,1180945,1186238,"GOA",143,200301,231,310,750,1,2,1,5,4220323
"1511",1180649,1180933,1182852,"GOA",143,200301,232,310,730,1,1,1,5,4220328
"1512",1180649,1180933,1182852,"GOA",143,200301,232,310,810,1,2,1,5,4220334
"1513",1180649,1180934,1183072,"GOA",143,200301,233,310,740,1,2,1,5,4240650
"1514",1180649,1180923,1183407,"GOA",143,200301,222,310,670,1,1,1,5,4221928
"1515",1180649,1180923,1183407,"GOA",143,200301,222,310,720,2,1,1,5,4221929
"1516",1180649,1180923,1183407,"GOA",143,200301,222,310,750,1,1,1,5,4221930
"1517",1180649,1180924,1186304,"GOA",143,200301,223,310,670,1,2,1,5,4254702
"1518",1180649,1180925,1182582,"GOA",143,200301,224,310,680,1,2,1,5,4234137
"1519",1180649,1180925,1182582,"GOA",143,200301,224,310,800,1,2,1,5,4234140
"1520",1180649,1180926,1186724,"GOA",143,200301,225,310,690,1,2,1,5,4253358
"1521",1180649,1180927,1182918,"GOA",143,200301,226,310,830,1,2,1,5,4236920
"1522",1180649,1180928,1182950,"GOA",143,200301,227,310,890,1,1,1,5,4238807
"1523",1180649,1180930,1183057,"GOA",143,200301,229,310,710,1,1,1,5,4255224
"1524",1180649,1180930,1183057,"GOA",143,200301,229,310,830,1,1,1,5,4234215
"1525",1180649,1180931,1182971,"GOA",143,200301,230,310,640,1,1,1,5,4236041
"1526",1180649,1180945,1186238,"GOA",143,200301,231,310,720,1,2,1,5,4233281
"1527",1180649,1180934,1183072,"GOA",143,200301,233,310,880,1,2,1,5,4240654
"1528",1180649,1180935,1182699,"GOA",143,200301,234,310,680,1,2,1,5,4222840
"1529",1180649,1180935,1182699,"GOA",143,200301,234,310,790,3,2,1,5,4222841
"1530",1180649,1180935,1182699,"GOA",143,200301,234,310,740,2,2,1,5,4253342
"1531",1180649,1180935,1182699,"GOA",143,200301,234,310,880,1,2,1,5,4253343
"1532",1180649,1180935,1182699,"GOA",143,200301,234,310,820,2,1,1,5,4256875
"1533",1180649,1180935,1182699,"GOA",143,200301,234,310,870,2,2,1,5,4245515
"1534",1180649,1180935,1182699,"GOA",143,200301,234,310,750,4,2,1,5,4255911
"1535",1180649,1180935,1182699,"GOA",143,200301,234,310,840,1,2,1,5,4255912
"1536",1180649,1180935,1182699,"GOA",143,200301,234,310,710,1,1,1,5,4240673
"1537",1180649,1180935,1182699,"GOA",143,200301,234,310,740,1,1,1,5,4240674
"1538",1180649,1180935,1182699,"GOA",143,200301,234,310,760,1,1,1,5,4240675
"1539",1180649,1180935,1182699,"GOA",143,200301,234,310,780,2,1,1,5,4240676
"1540",1180649,1180935,1182699,"GOA",143,200301,234,310,890,1,1,1,5,4240677
"1541",1180649,1180935,1182699,"GOA",143,200301,234,310,980,1,2,1,5,4221932
"1542",1180649,1180935,1182699,"GOA",143,200301,234,310,780,1,2,1,5,4231313
"1543",1180649,1180935,1182699,"GOA",143,200301,234,310,880,1,1,1,5,4257516
"1544",1180649,1180935,1182699,"GOA",143,200301,234,310,930,1,2,1,5,4259484
"1545",1180649,1180935,1182699,"GOA",143,200301,234,310,920,1,1,1,5,4254288
"1546",1180649,1180935,1182699,"GOA",143,200301,234,310,690,1,2,1,5,4231306
"1547",1180649,1180935,1182699,"GOA",143,200301,234,310,700,2,2,1,5,4231307
"1548",1180649,1180935,1182699,"GOA",143,200301,234,310,720,2,2,1,5,4231308
"1549",1180649,1180935,1182699,"GOA",143,200301,234,310,730,1,2,1,5,4231309
"1550",1180649,1180935,1182699,"GOA",143,200301,234,310,760,3,2,1,5,4231310
"1551",1180649,1180935,1182699,"GOA",143,200301,234,310,770,2,2,1,5,4231312
"1552",1180649,1180935,1182699,"GOA",143,200301,234,310,800,3,2,1,5,4231314
"1553",1180649,1180935,1182699,"GOA",143,200301,234,310,820,4,2,1,5,4231316
"1554",1180649,1180935,1182699,"GOA",143,200301,234,310,830,1,2,1,5,4231317
"1555",1180649,1180935,1182699,"GOA",143,200301,234,310,850,2,2,1,5,4231318
"1556",1180649,1180935,1182699,"GOA",143,200301,234,310,890,3,2,1,5,4231319
"1557",1180649,1180935,1182699,"GOA",143,200301,234,310,960,1,2,1,5,4231321
"1558",1180649,1180936,1182198,"GOA",143,200301,235,310,670,2,2,1,5,4231381
"1559",1180649,1180936,1182198,"GOA",143,200301,235,310,710,1,2,1,5,4231384
"1560",1180649,1180936,1182198,"GOA",143,200301,235,310,740,1,2,1,5,4245816
"1561",1180649,1180937,1183098,"GOA",143,200301,236,310,690,1,2,1,5,4241600
"1562",1180649,1180937,1183098,"GOA",143,200301,236,310,770,1,2,1,5,4241604
"1563",1180649,1180937,1183098,"GOA",143,200301,236,310,710,1,2,1,5,4254293
"1564",1180649,1180803,1181413,"GOA",143,200301,239,310,720,1,2,1,5,4251326
"1565",1180649,1180807,1181522,"GOA",143,200301,243,310,540,1,1,1,5,4258071
"1566",1180649,1180860,1186553,"GOA",143,200301,245,310,710,1,2,1,5,4236632
"1567",1180649,1180936,1182198,"GOA",143,200301,235,310,770,2,2,1,5,4243558
"1568",1180649,1180936,1182198,"GOA",143,200301,235,310,800,1,2,1,5,4243559
"1569",1180649,1180936,1182198,"GOA",143,200301,235,310,750,1,1,1,5,4257791
"1570",1180649,1180936,1182198,"GOA",143,200301,235,310,750,1,2,1,5,4257799
"1571",1180649,1180936,1182198,"GOA",143,200301,235,310,770,1,1,1,5,4230453
"1572",1180649,1180936,1182198,"GOA",143,200301,235,310,860,1,1,1,5,4230454
"1573",1180649,1180937,1183098,"GOA",143,200301,236,310,820,1,2,1,5,4221131
"1574",1180649,1180937,1183098,"GOA",143,200301,236,310,770,1,1,1,5,4256864
"1575",1180649,1180937,1183098,"GOA",143,200301,236,310,780,1,1,1,5,4239723
"1576",1180649,1180937,1183098,"GOA",143,200301,236,310,700,1,1,1,5,4254279
"1577",1180649,1180803,1181413,"GOA",143,200301,239,310,780,1,2,1,5,4248126
"1578",1180649,1180803,1181413,"GOA",143,200301,239,310,770,1,2,1,5,4245020
"1579",1180649,1180803,1181413,"GOA",143,200301,239,310,840,1,2,1,5,4245021
"1580",1180649,1180803,1181413,"GOA",143,200301,239,310,690,1,2,1,5,4259781
"1581",1180649,1180804,1181112,"GOA",143,200301,240,310,850,1,2,1,5,4231122
"1582",1180649,1180805,1181128,"GOA",143,200301,241,310,750,1,1,1,5,4251350
"1583",1180649,1180805,1181128,"GOA",143,200301,241,310,760,1,2,1,5,4243200
"1584",1180649,1180805,1181128,"GOA",143,200301,241,310,790,1,2,1,5,4243201
"1585",1180649,1180805,1181128,"GOA",143,200301,241,310,740,1,2,1,5,4258987
"1586",1180649,1180805,1181128,"GOA",143,200301,241,310,660,1,2,1,5,4259515
"1587",1180649,1180805,1181128,"GOA",143,200301,241,310,820,2,2,1,5,4244077
"1588",1180649,1180806,1181180,"GOA",143,200301,242,310,680,1,2,1,5,4244110
"1589",1180649,1180806,1181180,"GOA",143,200301,242,310,690,1,2,1,5,4244111
"1590",1180649,1180806,1181180,"GOA",143,200301,242,310,700,1,2,1,5,4244112
"1591",1180649,1180806,1181180,"GOA",143,200301,242,310,760,1,2,1,5,4244113
"1592",1180649,1180806,1181180,"GOA",143,200301,242,310,790,1,2,1,5,4244114
"1593",1180649,1180805,1181128,"GOA",143,200301,241,310,730,1,1,1,5,4232007
"1594",1180649,1180805,1181128,"GOA",143,200301,241,310,840,1,1,1,5,4232008
"1595",1180649,1180805,1181128,"GOA",143,200301,241,310,860,1,1,1,5,4232009
"1596",1180649,1180806,1181180,"GOA",143,200301,242,310,740,1,2,1,5,4248115
"1597",1180649,1180806,1181180,"GOA",143,200301,242,310,880,1,2,1,5,4250646
"1598",1180649,1180807,1181522,"GOA",143,200301,243,310,740,1,1,1,5,4250425
"1599",1180649,1180859,1181544,"GOA",143,200301,244,310,670,1,2,1,5,4250407
"1600",1180649,1180807,1181522,"GOA",143,200301,243,310,670,2,1,1,5,4242229
"1601",1180649,1180807,1181522,"GOA",143,200301,243,310,710,2,1,1,5,4242230
"1602",1180649,1180807,1181522,"GOA",143,200301,243,310,760,1,1,1,5,4242231
"1603",1180649,1180807,1181522,"GOA",143,200301,243,310,780,1,1,1,5,4242232
"1604",1180649,1180807,1181522,"GOA",143,200301,243,310,850,1,1,1,5,4242233
"1605",1180649,1180807,1181522,"GOA",143,200301,243,310,870,1,1,1,5,4242234
"1606",1180649,1180807,1181522,"GOA",143,200301,243,310,880,1,1,1,5,4242235
"1607",1180649,1180859,1181544,"GOA",143,200301,244,310,700,1,1,1,5,4240353
"1608",1180649,1180859,1181544,"GOA",143,200301,244,310,810,1,1,1,5,4240354
"1609",1180649,1180859,1181544,"GOA",143,200301,244,310,690,1,2,1,5,4240355
"1610",1180649,1180859,1181544,"GOA",143,200301,244,310,840,1,2,1,5,4240356
"1611",1180649,1180860,1186553,"GOA",143,200301,245,310,620,1,2,1,5,4249498
"1612",1180649,1180860,1186553,"GOA",143,200301,245,310,630,1,2,1,5,4257154
"1613",1180649,1180860,1186553,"GOA",143,200301,245,310,690,1,1,1,5,4236627
"1614",1180649,1180860,1186553,"GOA",143,200301,245,310,720,1,1,1,5,4236628
"1615",1180649,1180860,1186553,"GOA",143,200301,245,310,750,1,1,1,5,4236629
"1616",1180649,1180860,1186553,"GOA",143,200301,245,310,610,1,2,1,5,4236630
"1617",1180649,1180860,1186553,"GOA",143,200301,245,310,680,1,2,1,5,4236631
"1618",1180649,1180860,1186553,"GOA",143,200301,245,310,740,1,2,1,5,4236633
"1619",1180649,1180860,1186553,"GOA",143,200301,245,310,780,1,2,1,5,4236634
"1620",1180649,1180860,1186553,"GOA",143,200301,245,310,800,1,2,1,5,4236635
"1621",1180649,1180860,1186553,"GOA",143,200301,245,310,850,1,2,1,5,4236636
"1622",1180649,1180860,1186553,"GOA",143,200301,245,310,1050,1,2,1,5,4250653
"1623",1180649,1180860,1186553,"GOA",143,200301,245,310,640,1,1,1,5,4249061
"1624",1180649,1180860,1186553,"GOA",143,200301,245,310,890,1,1,1,5,4249062
"1625",1180649,1180860,1186553,"GOA",143,200301,245,310,640,1,2,1,5,4249063
"1626",1180649,1180860,1186553,"GOA",143,200301,245,310,750,1,2,1,5,4259789
"1627",1180649,1180861,1181567,"GOA",143,200301,246,310,690,1,1,1,5,4239417
"1628",1180649,1180861,1181567,"GOA",143,200301,246,310,710,1,1,1,5,4239418
"1629",1180649,1180861,1181567,"GOA",143,200301,246,310,860,1,1,1,5,4239419
"1630",1180649,1180861,1181567,"GOA",143,200301,246,310,690,1,2,1,5,4239420
"1631",1180649,1180861,1181567,"GOA",143,200301,246,310,710,1,2,1,5,4239421
"1632",1180649,1180861,1181567,"GOA",143,200301,246,310,730,2,2,1,5,4239422
"1633",1180649,1180861,1181567,"GOA",143,200301,246,310,900,1,2,1,5,4239423
"1634",1180649,1180861,1181567,"GOA",143,200301,246,310,700,1,2,1,5,4250399
"1635",1180649,1180861,1181567,"GOA",143,200301,246,310,780,1,2,1,5,4258051
"1636",1180649,1180879,1186061,"GOA",143,200301,264,310,940,1,2,1,5,4258389
"1637",1180649,1180872,1181438,"GOA",143,200301,257,310,720,1,2,1,5,4231046
"1638",1180649,1180876,1181347,"GOA",143,200301,261,310,780,1,1,1,5,4241391
"1639",1180649,1180879,1186061,"GOA",143,200301,264,310,700,1,1,1,5,4258096
"1640",1180649,1180879,1186061,"GOA",143,200301,264,310,690,1,2,1,5,4258097
"1641",1180649,1180879,1186061,"GOA",143,200301,264,310,680,2,1,1,5,4258384
"1642",1180649,1180879,1186061,"GOA",143,200301,264,310,770,2,1,1,5,4258385
"1643",1180649,1180879,1186061,"GOA",143,200301,264,310,610,1,2,1,5,4258386
"1644",1180649,1180879,1186061,"GOA",143,200301,264,310,660,2,2,1,5,4258387
"1645",1180649,1180879,1186061,"GOA",143,200301,264,310,790,1,2,1,5,4258388
"1646",1180649,1180879,1186061,"GOA",143,200301,264,310,690,1,1,1,5,4251334
"1647",1180649,1180879,1186061,"GOA",143,200301,264,310,670,2,2,1,5,4251335
"1648",1180649,1180879,1186061,"GOA",143,200301,264,310,770,2,2,1,5,4251336
"1649",1180649,1180879,1186061,"GOA",143,200301,264,310,740,1,2,1,5,4259744
"1650",1180649,1180879,1186061,"GOA",143,200301,264,310,640,1,1,1,5,4231075
"1651",1180649,1180879,1186061,"GOA",143,200301,264,310,730,1,1,1,5,4231076
"1652",1180649,1180879,1186061,"GOA",143,200301,264,310,780,1,1,1,5,4231077
"1653",1180649,1180879,1186061,"GOA",143,200301,264,310,800,2,1,1,5,4231078
